idx,lon,lat,day,night
116.62_39.96,116.62,39.96,2231.0,107.0
116.62_39.97,116.62,39.97,1107.0,248.0
116.62_39.94,116.62,39.94,157.0,31.0
116.62_39.95,116.62,39.95,1899.0,44.0
117.23_40.68,117.23,40.68,2.0,0.0
116.62_39.98,116.62,39.98,895.0,797.0
116.62_39.99,116.62,39.99,1622.0,4565.0
116.11_39.98,116.11,39.98,0.0,1.0
116.34_39.9,116.34,39.9,19732.0,14075.0
116.34_39.8,116.34,39.8,4806.0,15769.0
116.34_39.7,116.34,39.7,2847.0,675.0
116.34_39.6,116.34,39.6,61.0,333.0
116.34_39.5,116.34,39.5,21.0,18.0
117.03_40.13,117.03,40.13,19.0,253.0
117.15_40.08,117.15,40.08,0.0,2.0
116.62_40.45,116.62,40.45,43.0,21.0
116.62_40.44,116.62,40.44,75.0,33.0
117.03_40.11,117.03,40.11,3.0,95.0
116.62_40.41,116.62,40.41,1.0,10.0
116.62_40.43,116.62,40.43,0.0,1.0
116.67_39.67,116.67,39.67,2.0,13.0
116.67_39.64,116.67,39.64,1124.0,3.0
116.67_39.65,116.67,39.65,1168.0,19.0
117.25_40.29,117.25,40.29,12.0,9.0
117.25_40.28,117.25,40.28,24.0,16.0
117.25_40.27,117.25,40.27,51.0,13.0
117.25_40.26,117.25,40.26,67.0,18.0
117.25_40.25,117.25,40.25,0.0,27.0
117.25_40.24,117.25,40.24,37.0,247.0
117.25_40.23,117.25,40.23,106.0,255.0
117.25_40.22,117.25,40.22,45.0,27.0
117.25_40.21,117.25,40.21,132.0,183.0
116.11_39.95,116.11,39.95,1895.0,7167.0
116.08_40.38,116.08,40.38,167.0,63.0
116.69_39.61,116.69,39.61,495.0,555.0
116.69_39.62,116.69,39.62,185.0,219.0
116.69_39.63,116.69,39.63,98.0,228.0
116.69_39.64,116.69,39.64,150.0,596.0
116.11_39.96,116.11,39.96,6130.0,7530.0
116.69_39.66,116.69,39.66,65.0,818.0
116.69_39.67,116.69,39.67,305.0,1.0
116.69_39.68,116.69,39.68,1315.0,42.0
116.69_39.69,116.69,39.69,205.0,1862.0
117.03_40.19,117.03,40.19,95.0,11.0
115.92_39.71,115.92,39.71,927.0,1120.0
115.92_39.72,115.92,39.72,149.0,643.0
115.92_39.73,115.92,39.73,1890.0,36.0
115.92_39.74,115.92,39.74,678.0,3.0
115.92_39.75,115.92,39.75,2.0,0.0
116.05_40.22,116.05,40.22,1.0,149.0
115.92_39.79,115.92,39.79,16.0,7.0
116.05_40.21,116.05,40.21,2.0,29.0
116.05_40.26,116.05,40.26,0.0,1.0
115.54_39.75,115.54,39.75,7.0,2.0
115.96_39.74,115.96,39.74,751.0,1.0
115.96_39.75,115.96,39.75,2469.0,1390.0
115.96_39.76,115.96,39.76,2320.0,6619.0
115.96_39.77,115.96,39.77,43.0,288.0
115.96_39.71,115.96,39.71,434.0,883.0
115.96_39.72,115.96,39.72,5145.0,5146.0
115.96_39.73,115.96,39.73,2972.0,76.0
116.72_40.77,116.72,40.77,1.0,2.0
116.72_40.79,116.72,40.79,0.0,12.0
116.72_40.78,116.72,40.78,2.0,13.0
116.15_40.25,116.15,40.25,95.0,1.0
116.15_40.24,116.15,40.24,421.0,1997.0
116.15_40.27,116.15,40.27,179.0,482.0
116.15_40.26,116.15,40.26,954.0,48.0
116.15_40.21,116.15,40.21,585.0,199.0
116.15_40.23,116.15,40.23,150.0,499.0
116.15_40.22,116.15,40.22,15.0,5.0
116.78_39.62,116.78,39.62,656.0,427.0
116.78_39.63,116.78,39.63,55.0,16.0
116.78_39.61,116.78,39.61,227.0,4.0
116.78_39.66,116.78,39.66,42.0,299.0
116.78_39.67,116.78,39.67,339.0,1380.0
116.78_39.64,116.78,39.64,70.0,13.0
116.78_39.65,116.78,39.65,4.0,2.0
116.78_40.07,116.78,40.07,22.0,29.0
116.02_40.51,116.02,40.51,0.0,8.0
116.02_40.52,116.02,40.52,29.0,140.0
116.02_40.53,116.02,40.53,1.0,18.0
116.02_40.54,116.02,40.54,210.0,472.0
116.02_40.55,116.02,40.55,1.0,12.0
115.97_39.97,115.97,39.97,3.0,69.0
115.97_39.96,115.97,39.96,4.0,7.0
115.97_39.95,115.97,39.95,18.0,0.0
115.97_39.99,115.97,39.99,7.0,39.0
115.97_39.98,115.97,39.98,54.0,10.0
116.33_39.54,116.33,39.54,6.0,146.0
116.33_39.55,116.33,39.55,31.0,271.0
116.33_39.56,116.33,39.56,21.0,49.0
116.33_39.57,116.33,39.57,54.0,9.0
116.98_40.06,116.98,40.06,17.0,361.0
116.98_40.07,116.98,40.07,32.0,125.0
116.33_39.52,116.33,39.52,117.0,6.0
116.98_40.05,116.98,40.05,36.0,719.0
116.98_40.08,116.98,40.08,70.0,58.0
116.98_40.09,116.98,40.09,12.0,221.0
116.33_39.59,116.33,39.59,308.0,690.0
116.83_40.82,116.83,40.82,0.0,1.0
115.9_39.6,115.9,39.6,127.0,77.0
115.73_39.55,115.73,39.55,2.0,24.0
115.73_39.54,115.73,39.54,0.0,2.0
115.73_39.57,115.73,39.57,62.0,649.0
115.73_39.56,115.73,39.56,66.0,465.0
115.73_39.59,115.73,39.59,7.0,236.0
115.73_39.58,115.73,39.58,29.0,93.0
116.99_40.18,116.99,40.18,3.0,5.0
116.99_40.19,116.99,40.19,24.0,234.0
116.99_40.11,116.99,40.11,27.0,233.0
116.99_40.12,116.99,40.12,4.0,241.0
116.99_40.13,116.99,40.13,23.0,146.0
116.5_40.2,116.5,40.2,102.0,94.0
116.99_40.15,116.99,40.15,7.0,5.0
116.5_40.0,116.5,40.0,6369.0,14834.0
116.5_40.1,116.5,40.1,1473.0,1293.0
116.23_39.71,116.23,39.71,0.0,1.0
116.23_39.73,116.23,39.73,0.0,14.0
116.23_39.72,116.23,39.72,4.0,8.0
116.23_39.74,116.23,39.74,6.0,1.0
116.23_39.77,116.23,39.77,662.0,51.0
116.23_39.76,116.23,39.76,1.0,27.0
116.23_39.78,116.23,39.78,13.0,1.0
116.82_40.19,116.82,40.19,151.0,342.0
116.7_40.78,116.7,40.78,2.0,3.0
116.94_40.18,116.94,40.18,14.0,0.0
116.57_40.29,116.57,40.29,847.0,1445.0
116.57_40.28,116.57,40.28,50.0,119.0
116.94_40.11,116.94,40.11,7.0,22.0
116.57_40.26,116.57,40.26,282.0,122.0
116.94_40.13,116.94,40.13,14.0,97.0
116.57_40.24,116.57,40.24,7.0,4.0
116.94_40.15,116.94,40.15,1997.0,1972.0
116.94_40.14,116.94,40.14,234.0,884.0
116.94_40.17,116.94,40.17,8.0,3.0
116.94_40.16,116.94,40.16,7.0,196.0
116.83_39.78,116.83,39.78,48.0,450.0
116.16_40.03,116.16,40.03,109.0,224.0
116.4_40.56,116.4,40.56,0.0,4.0
116.4_40.51,116.4,40.51,5.0,39.0
116.4_40.53,116.4,40.53,1.0,0.0
116.4_40.52,116.4,40.52,39.0,26.0
116.31_39.52,116.31,39.52,1735.0,2974.0
116.31_39.53,116.31,39.53,25.0,317.0
116.31_39.51,116.31,39.51,4855.0,1798.0
116.31_39.56,116.31,39.56,15.0,426.0
116.31_39.57,116.31,39.57,0.0,73.0
116.31_39.54,116.31,39.54,26.0,99.0
116.31_39.55,116.31,39.55,39.0,321.0
116.31_39.58,116.31,39.58,92.0,150.0
116.31_39.59,116.31,39.59,160.0,628.0
117.02_40.6,117.02,40.6,2.0,37.0
117.02_40.2,117.02,40.2,8.0,25.0
117.02_40.1,117.02,40.1,105.0,444.0
116.82_40.13,116.82,40.13,118.0,511.0
116.76_40.66,116.76,40.66,0.0,1.0
115.9_39.66,115.9,39.66,24.0,34.0
115.79_40.05,115.79,40.05,9.0,4.0
116.76_40.76,116.76,40.76,3.0,13.0
116.9_40.62,116.9,40.62,1.0,0.0
116.31_40.26,116.31,40.26,0.0,4.0
116.9_40.65,116.9,40.65,0.0,3.0
116.31_40.25,116.31,40.25,0.0,5.0
117.38_40.2,117.38,40.2,0.0,1.0
116.78_39.8,116.78,39.8,120.0,290.0
116.78_39.7,116.78,39.7,33.0,188.0
116.78_39.6,116.78,39.6,482.0,403.0
117.2_40.4,117.2,40.4,0.0,6.0
117.2_40.6,117.2,40.6,9.0,6.0
117.2_40.2,117.2,40.2,339.0,662.0
116.56_39.62,116.56,39.62,0.0,8.0
115.71_39.99,115.71,39.99,1.0,4.0
116.56_39.63,116.56,39.63,12.0,37.0
117.2_40.16,117.2,40.16,14.0,11.0
117.2_40.17,117.2,40.17,158.0,19.0
117.2_40.14,117.2,40.14,6.0,41.0
117.2_40.15,117.2,40.15,4.0,3.0
117.2_40.12,117.2,40.12,9.0,4.0
117.2_40.13,117.2,40.13,538.0,39.0
117.2_40.11,117.2,40.11,1.0,0.0
116.97_40.67,116.97,40.67,0.0,1.0
116.34_40.22,116.34,40.22,1004.0,147.0
116.97_40.63,116.97,40.63,1.0,0.0
117.2_40.18,117.2,40.18,5.0,4.0
117.2_40.19,117.2,40.19,5.0,127.0
115.85_39.94,115.85,39.94,18.0,11.0
116.77_40.08,116.77,40.08,58.0,54.0
115.85_39.93,115.85,39.93,4.0,4.0
116.77_40.03,116.77,40.03,14.0,16.0
116.77_40.02,116.77,40.02,2.0,1.0
116.77_40.01,116.77,40.01,158.0,13.0
116.52_39.94,116.52,39.94,7610.0,3882.0
116.77_40.07,116.77,40.07,411.0,177.0
116.77_40.06,116.77,40.06,46.0,533.0
116.77_40.05,116.77,40.05,17.0,261.0
116.77_40.04,116.77,40.04,2.0,108.0
116.56_39.68,116.56,39.68,4.0,7.0
116.68_39.93,116.68,39.93,3250.0,11267.0
116.33_40.45,116.33,40.45,7.0,2.0
116.33_40.44,116.33,40.44,44.0,40.0
116.33_40.43,116.33,40.43,19.0,111.0
116.33_40.42,116.33,40.42,5.0,30.0
116.33_40.41,116.33,40.41,21.0,52.0
117.04_40.51,117.04,40.51,4.0,56.0
117.04_40.57,117.04,40.57,2.0,25.0
117.04_40.56,117.04,40.56,2.0,24.0
117.04_40.59,117.04,40.59,0.0,2.0
117.04_40.58,117.04,40.58,7.0,124.0
116.57_40.34,116.57,40.34,16.0,111.0
116.94_40.07,116.94,40.07,0.0,5.0
116.49_40.96,116.49,40.96,0.0,2.0
116.49_40.95,116.49,40.95,13.0,9.0
115.73_39.99,115.73,39.99,2.0,0.0
115.76_39.99,115.76,39.99,25.0,48.0
116.57_40.37,116.57,40.37,16.0,4.0
117.27_40.21,117.27,40.21,4.0,30.0
117.27_40.22,117.27,40.22,3.0,90.0
116.7_40.66,116.7,40.66,25.0,8.0
116.7_40.65,116.7,40.65,22.0,17.0
116.7_40.64,116.7,40.64,0.0,1.0
116.8_40.15,116.8,40.15,323.0,612.0
116.8_40.14,116.8,40.14,4.0,6.0
116.8_40.17,116.8,40.17,192.0,189.0
116.8_40.16,116.8,40.16,61.0,554.0
116.8_40.11,116.8,40.11,14.0,404.0
116.8_40.13,116.8,40.13,6.0,221.0
116.8_40.12,116.8,40.12,52.0,7.0
116.8_40.19,116.8,40.19,5.0,115.0
116.8_40.18,116.8,40.18,34.0,13.0
116.35_40.23,116.35,40.23,217.0,433.0
116.35_40.22,116.35,40.22,989.0,1612.0
116.35_40.21,116.35,40.21,319.0,70.0
115.93_39.97,115.93,39.97,41.0,5.0
115.93_39.96,115.93,39.96,393.0,240.0
116.35_40.25,116.35,40.25,3.0,68.0
116.35_40.24,116.35,40.24,152.0,92.0
116.35_40.29,116.35,40.29,3.0,42.0
116.35_40.28,116.35,40.28,10.0,137.0
116.36_39.99,116.36,39.99,18936.0,21995.0
116.36_39.98,116.36,39.98,36546.0,17876.0
116.32_39.79,116.32,39.79,13607.0,5366.0
116.32_39.78,116.32,39.78,4780.0,1520.0
116.32_39.77,116.32,39.77,3745.0,11760.0
116.36_39.94,116.36,39.94,21250.0,22430.0
116.32_39.75,116.32,39.75,5935.0,15192.0
116.32_39.74,116.32,39.74,7523.0,3311.0
116.36_39.91,116.36,39.91,58456.0,7589.0
116.32_39.72,116.32,39.72,3451.0,3748.0
116.36_39.93,116.36,39.93,14105.0,14734.0
116.36_39.92,116.36,39.92,30938.0,11979.0
117.33_40.64,117.33,40.64,256.0,22.0
117.33_40.65,117.33,40.65,10.0,31.0
115.8_39.94,115.8,39.94,1.0,2.0
116.84_40.33,116.84,40.33,8.0,272.0
115.98_39.87,115.98,39.87,1.0,2.0
115.87_39.8,115.87,39.8,1.0,7.0
116.35_39.9,116.35,39.9,29986.0,10844.0
115.87_39.6,115.87,39.6,22.0,479.0
116.24_39.58,116.24,39.58,35.0,139.0
116.78_40.28,116.78,40.28,8.0,116.0
116.91_40.11,116.91,40.11,32.0,65.0
116.78_40.26,116.78,40.26,29.0,381.0
116.84_40.38,116.84,40.38,8979.0,7090.0
116.78_40.24,116.78,40.24,886.0,845.0
116.78_40.25,116.78,40.25,140.0,963.0
116.78_40.22,116.78,40.22,117.0,181.0
116.78_40.23,116.78,40.23,75.0,314.0
116.01_39.74,116.01,39.74,43.0,7.0
116.84_40.39,116.84,40.39,1687.0,2056.0
116.75_39.8,116.75,39.8,300.0,411.0
115.98_39.81,115.98,39.81,16.0,148.0
116.75_39.7,116.75,39.7,21.0,338.0
115.79_39.62,115.79,39.62,5.0,67.0
115.79_39.61,115.79,39.61,3.0,62.0
115.79_39.66,115.79,39.66,0.0,7.0
115.79_39.67,115.79,39.67,1.0,44.0
116.91_40.18,116.91,40.18,90.0,145.0
116.82_40.38,116.82,40.38,2298.0,7579.0
116.82_40.39,116.82,40.39,2684.0,546.0
116.56_40.19,116.56,40.19,303.0,35.0
116.56_40.18,116.56,40.18,320.0,22.0
116.56_40.17,116.56,40.17,106.0,31.0
116.82_40.33,116.82,40.33,1650.0,510.0
116.56_40.15,116.56,40.15,1167.0,1494.0
116.92_39.8,116.92,39.8,3.0,266.0
116.56_40.13,116.56,40.13,3796.0,5882.0
116.56_40.12,116.56,40.12,3731.0,376.0
116.82_40.34,116.82,40.34,1059.0,28.0
116.82_40.35,116.82,40.35,245.0,30.0
116.04_40.49,116.04,40.49,87.0,136.0
116.04_40.48,116.04,40.48,904.0,145.0
116.27_40.02,116.27,40.02,8590.0,11879.0
116.27_40.03,116.27,40.03,7768.0,13404.0
116.27_40.04,116.27,40.04,8528.0,1154.0
116.27_40.05,116.27,40.05,6510.0,795.0
116.27_40.06,116.27,40.06,2054.0,7439.0
116.27_40.07,116.27,40.07,4519.0,2806.0
116.27_40.08,116.27,40.08,5873.0,4954.0
116.27_40.09,116.27,40.09,7396.0,66.0
116.04_40.43,116.04,40.43,9.0,44.0
116.04_40.45,116.04,40.45,9.0,97.0
116.04_40.44,116.04,40.44,0.0,116.0
116.04_40.47,116.04,40.47,4.0,278.0
116.04_40.46,116.04,40.46,12.0,152.0
115.94_39.8,115.94,39.8,31.0,35.0
116.4_39.79,116.4,39.79,1994.0,4269.0
116.4_39.78,116.4,39.78,5047.0,16394.0
116.4_39.77,116.4,39.77,2999.0,1793.0
116.4_39.76,116.4,39.76,3996.0,4351.0
116.4_39.75,116.4,39.75,3001.0,2231.0
116.4_39.74,116.4,39.74,837.0,276.0
116.4_39.73,116.4,39.73,1027.0,419.0
116.4_39.72,116.4,39.72,2071.0,1807.0
116.4_39.71,116.4,39.71,1028.0,2555.0
116.87_40.2,116.87,40.2,166.0,131.0
117.35_40.2,117.35,40.2,2.0,84.0
117.35_40.6,117.35,40.6,1.0,24.0
117.07_40.12,117.07,40.12,123.0,920.0
117.07_40.13,117.07,40.13,154.0,333.0
117.07_40.11,117.07,40.11,24.0,503.0
117.07_40.16,117.07,40.16,726.0,1284.0
117.07_40.17,117.07,40.17,48.0,252.0
117.07_40.14,117.07,40.14,537.0,114.0
117.07_40.15,117.07,40.15,579.0,243.0
117.07_40.18,117.07,40.18,719.0,435.0
117.07_40.19,117.07,40.19,0.0,35.0
117.11_40.08,117.11,40.08,14.0,567.0
117.11_40.09,117.11,40.09,38.0,381.0
116.67_40.17,116.67,40.17,969.0,47.0
116.67_40.16,116.67,40.16,286.0,1.0
116.67_40.15,116.67,40.15,88.0,7.0
117.1_40.27,117.1,40.27,11.0,108.0
116.67_40.13,116.67,40.13,1098.0,921.0
116.67_40.12,116.67,40.12,3095.0,12950.0
116.67_40.11,116.67,40.11,2363.0,3819.0
116.67_40.19,116.67,40.19,70.0,0.0
116.67_40.18,116.67,40.18,213.0,16.0
117.1_40.22,117.1,40.22,0.0,8.0
116.5_39.95,116.5,39.95,2899.0,2141.0
115.76_39.89,115.76,39.89,8.0,10.0
116.73_40.27,116.73,40.27,14.0,146.0
116.7_40.63,116.7,40.63,0.0,1.0
116.46_40.24,116.46,40.24,11.0,144.0
116.46_40.21,116.46,40.21,208.0,214.0
116.46_40.23,116.46,40.23,268.0,483.0
116.46_40.22,116.46,40.22,313.0,14.0
117.11_40.2,117.11,40.2,55.0,73.0
116.37_39.75,116.37,39.75,266.0,168.0
116.92_39.84,116.92,39.84,1.0,131.0
116.92_39.81,116.92,39.81,3.0,214.0
116.92_39.82,116.92,39.82,1.0,255.0
116.92_39.83,116.92,39.83,3.0,161.0
115.96_39.83,115.96,39.83,0.0,1.0
116.37_39.72,116.37,39.72,3419.0,6338.0
116.35_39.98,116.35,39.98,50618.0,7075.0
116.35_39.99,116.35,39.99,20860.0,7682.0
116.35_39.92,116.35,39.92,58198.0,8651.0
116.35_39.93,116.35,39.93,32440.0,12014.0
116.35_39.91,116.35,39.91,73725.0,2185.0
116.35_39.96,116.35,39.96,17543.0,14911.0
116.35_39.97,116.35,39.97,11993.0,10319.0
116.35_39.94,116.35,39.94,48610.0,7901.0
116.35_39.95,116.35,39.95,28127.0,29237.0
117.15_40.27,117.15,40.27,7.0,40.0
116.62_40.29,116.62,40.29,2016.0,2071.0
116.62_40.28,116.62,40.28,70.0,65.0
115.7_39.82,115.7,39.82,20.0,8.0
115.7_39.81,115.7,39.81,0.0,1.0
116.62_40.23,116.62,40.23,238.0,1600.0
116.62_40.22,116.62,40.22,46.0,586.0
116.62_40.21,116.62,40.21,41.0,66.0
116.62_40.27,116.62,40.27,1050.0,525.0
116.62_40.26,116.62,40.26,614.0,2.0
115.7_39.88,115.7,39.88,17.0,4.0
116.62_40.24,116.62,40.24,29.0,0.0
116.57_39.7,116.57,39.7,401.0,114.0
116.57_39.8,116.57,39.8,2056.0,12840.0
116.57_39.9,116.57,39.9,6147.0,16407.0
116.39_40.0,116.39,40.0,11249.0,4058.0
116.39_40.1,116.39,40.1,1707.0,3066.0
116.39_40.2,116.39,40.2,74.0,63.0
115.61_39.86,115.61,39.86,2.0,0.0
116.39_40.7,116.39,40.7,39.0,24.0
116.08_40.16,116.08,40.16,27.0,191.0
116.08_40.17,116.08,40.17,102.0,27.0
116.08_40.12,116.08,40.12,0.0,2.0
116.08_40.11,116.08,40.11,4.0,1.0
116.64_40.75,116.64,40.75,1.0,17.0
116.08_40.18,116.08,40.18,24.0,6.0
116.08_40.19,116.08,40.19,104.0,13.0
116.05_40.42,116.05,40.42,20.0,71.0
116.05_40.43,116.05,40.43,14.0,68.0
116.05_40.44,116.05,40.44,1.0,71.0
116.05_40.45,116.05,40.45,1.0,69.0
116.05_40.46,116.05,40.46,7.0,125.0
117.09_40.3,117.09,40.3,18.0,2.0
116.05_40.48,116.05,40.48,84.0,161.0
116.05_40.49,116.05,40.49,4.0,66.0
115.96_39.58,115.96,39.58,60.0,154.0
115.96_39.59,115.96,39.59,98.0,433.0
115.96_39.57,115.96,39.57,56.0,16.0
116.84_40.43,116.84,40.43,3.0,0.0
117.09_40.4,117.09,40.4,1.0,0.0
115.53_39.83,115.53,39.83,1.0,0.0
116.15_40.43,116.15,40.43,0.0,2.0
116.74_39.78,116.74,39.78,27.0,173.0
116.64_39.89,116.64,39.89,7671.0,22365.0
116.64_39.88,116.64,39.88,10474.0,12962.0
116.15_40.47,116.15,40.47,0.0,6.0
116.64_39.83,116.64,39.83,861.0,3152.0
116.64_39.82,116.64,39.82,115.0,9.0
116.64_39.81,116.64,39.81,273.0,51.0
116.74_39.72,116.74,39.72,28.0,46.0
116.64_39.87,116.64,39.87,2683.0,10776.0
116.64_39.86,116.64,39.86,984.0,379.0
116.64_39.85,116.64,39.85,281.0,137.0
116.64_39.84,116.64,39.84,922.0,2542.0
116.44_40.18,116.44,40.18,31.0,45.0
116.2_40.29,116.2,40.29,10.0,1.0
116.79_40.61,116.79,40.61,23.0,34.0
116.2_40.26,116.2,40.26,6.0,3.0
116.2_40.27,116.2,40.27,66.0,128.0
116.44_40.14,116.44,40.14,463.0,173.0
116.27_39.68,116.27,39.68,310.0,152.0
116.27_39.69,116.27,39.69,590.0,1648.0
116.27_39.62,116.27,39.62,2.0,12.0
116.27_39.63,116.27,39.63,80.0,492.0
116.98_40.62,116.98,40.62,2.0,2.0
116.27_39.61,116.27,39.61,34.0,754.0
116.27_39.66,116.27,39.66,717.0,227.0
116.27_39.67,116.27,39.67,205.0,61.0
116.27_39.64,116.27,39.64,179.0,751.0
116.27_39.65,116.27,39.65,287.0,2324.0
116.33_39.72,116.33,39.72,10563.0,9807.0
116.33_39.73,116.33,39.73,32255.0,16460.0
116.18_39.84,116.18,39.84,805.0,2279.0
116.33_39.71,116.33,39.71,2151.0,5050.0
116.18_39.82,116.18,39.82,1169.0,100.0
116.33_39.77,116.33,39.77,6961.0,15577.0
116.33_39.74,116.33,39.74,21876.0,16446.0
116.33_39.75,116.33,39.75,15097.0,23797.0
116.33_39.78,116.33,39.78,7448.0,17611.0
116.33_39.79,116.33,39.79,5903.0,17708.0
116.18_39.88,116.18,39.88,71.0,1.0
116.18_39.89,116.18,39.89,680.0,1820.0
116.83_40.64,116.83,40.64,13.0,1.0
115.93_40.09,115.93,40.09,3.0,13.0
116.83_40.66,116.83,40.66,1.0,0.0
116.83_40.67,116.83,40.67,0.0,2.0
116.83_40.61,116.83,40.61,0.0,10.0
116.83_40.62,116.83,40.62,0.0,13.0
115.93_40.01,115.93,40.01,2.0,7.0
115.73_40.0,115.73,40.0,34.0,62.0
116.32_40.55,116.32,40.55,1.0,23.0
116.5_39.55,116.5,39.55,1.0,0.0
116.69_39.9,116.69,39.9,886.0,3937.0
116.69_39.8,116.69,39.8,633.0,176.0
116.69_39.7,116.69,39.7,48.0,16.0
116.69_39.6,116.69,39.6,3.0,0.0
116.99_40.36,116.99,40.36,486.0,242.0
116.99_40.37,116.99,40.37,28.0,44.0
116.99_40.35,116.99,40.35,11.0,44.0
116.99_40.31,116.99,40.31,0.0,3.0
116.57_40.05,116.57,40.05,81.0,24.0
116.57_40.04,116.57,40.04,660.0,70.0
116.57_40.07,116.57,40.07,2018.0,5287.0
116.57_40.06,116.57,40.06,6713.0,1493.0
116.57_40.01,116.57,40.01,894.0,11696.0
116.57_40.03,116.57,40.03,275.0,42.0
116.57_40.02,116.57,40.02,16.0,3.0
116.57_40.09,116.57,40.09,312.0,1375.0
116.57_40.08,116.57,40.08,2304.0,7732.0
116.17_39.63,116.17,39.63,11.0,32.0
116.17_39.62,116.17,39.62,7.0,9.0
116.17_39.61,116.17,39.61,10.0,283.0
116.4_40.34,116.4,40.34,0.0,5.0
116.17_39.67,116.17,39.67,148.0,96.0
116.17_39.66,116.17,39.66,49.0,57.0
116.17_39.65,116.17,39.65,28.0,502.0
116.17_39.64,116.17,39.64,25.0,82.0
116.17_39.69,116.17,39.69,153.0,225.0
116.17_39.68,116.17,39.68,33.0,302.0
116.81_40.19,116.81,40.19,186.0,596.0
116.53_39.85,116.53,39.85,2495.0,2384.0
116.53_39.84,116.53,39.84,2471.0,5596.0
116.53_39.87,116.53,39.87,14899.0,8148.0
116.53_39.86,116.53,39.86,7062.0,9421.0
116.53_39.81,116.53,39.81,8947.0,645.0
116.53_39.83,116.53,39.83,2913.0,1802.0
116.53_39.82,116.53,39.82,4759.0,2446.0
116.53_39.89,116.53,39.89,1456.0,3122.0
116.53_39.88,116.53,39.88,2618.0,3318.0
116.84_40.45,116.84,40.45,8.0,5.0
116.55_40.18,116.55,40.18,65.0,44.0
116.81_40.12,116.81,40.12,76.0,155.0
115.74_39.98,115.74,39.98,12.0,28.0
115.74_39.99,115.74,39.99,1.0,0.0
116.63_40.96,116.63,40.96,1.0,13.0
116.63_40.95,116.63,40.95,4.0,8.0
116.52_40.44,116.52,40.44,53.0,20.0
116.52_40.46,116.52,40.46,7.0,0.0
116.52_40.47,116.52,40.47,11.0,2.0
116.52_40.41,116.52,40.41,1.0,0.0
116.52_40.42,116.52,40.42,28.0,8.0
116.7_39.74,116.7,39.74,44.0,110.0
116.7_39.75,116.7,39.75,18.0,242.0
116.7_39.76,116.7,39.76,7.0,49.0
116.7_39.77,116.7,39.77,73.0,15.0
116.7_39.71,116.7,39.71,300.0,536.0
116.7_39.72,116.7,39.72,1076.0,1773.0
116.7_39.73,116.7,39.73,211.0,116.0
116.47_40.5,116.47,40.5,1.0,2.0
116.7_39.78,116.7,39.78,145.0,646.0
116.47_40.0,116.47,40.0,30510.0,23422.0
116.47_40.2,116.47,40.2,12.0,255.0
116.54_39.68,116.54,39.68,60.0,17.0
116.54_39.69,116.54,39.69,152.0,878.0
116.54_39.64,116.54,39.64,8.0,363.0
116.54_39.65,116.54,39.65,1.0,4.0
116.54_39.66,116.54,39.66,30.0,8.0
116.54_39.67,116.54,39.67,1227.0,81.0
116.54_39.61,116.54,39.61,5.0,166.0
116.54_39.62,116.54,39.62,0.0,17.0
116.54_39.63,116.54,39.63,7.0,184.0
116.97_40.45,116.97,40.45,5.0,0.0
116.97_40.44,116.97,40.44,0.0,2.0
116.97_40.46,116.97,40.46,5.0,1.0
116.97_40.41,116.97,40.41,47.0,40.0
116.97_40.43,116.97,40.43,0.0,4.0
116.97_40.42,116.97,40.42,10.0,10.0
116.19_39.98,116.19,39.98,9.0,143.0
116.77_40.21,116.77,40.21,65.0,24.0
116.77_40.23,116.77,40.23,10.0,265.0
116.77_40.22,116.77,40.22,4.0,197.0
116.77_40.25,116.77,40.25,78.0,235.0
116.77_40.24,116.77,40.24,808.0,84.0
116.77_40.27,116.77,40.27,4.0,4.0
116.77_40.26,116.77,40.26,0.0,6.0
116.77_40.29,116.77,40.29,17.0,185.0
116.77_40.28,116.77,40.28,37.0,175.0
115.98_40.14,115.98,40.14,0.0,2.0
116.51_39.98,116.51,39.98,3755.0,5249.0
116.51_39.99,116.51,39.99,1559.0,699.0
116.51_39.94,116.51,39.94,4128.0,7019.0
116.51_39.95,116.51,39.95,3327.0,11963.0
116.51_39.96,116.51,39.96,520.0,566.0
116.51_39.97,116.51,39.97,4023.0,2522.0
116.51_39.91,116.51,39.91,19985.0,26675.0
116.51_39.92,116.51,39.92,31339.0,16087.0
116.51_39.93,116.51,39.93,15065.0,13752.0
116.33_40.69,116.33,40.69,40.0,18.0
117.48_40.65,117.48,40.65,17.0,32.0
117.21_40.2,117.21,40.2,30.0,438.0
117.08_40.39,117.08,40.39,2.0,20.0
117.23_40.61,117.23,40.61,36.0,33.0
116.62_39.91,116.62,39.91,2106.0,12311.0
117.09_40.14,117.09,40.14,6653.0,8645.0
117.09_40.15,117.09,40.15,2500.0,1780.0
117.09_40.16,117.09,40.16,325.0,1565.0
117.09_40.17,117.09,40.17,8.0,59.0
116.46_39.65,116.46,39.65,3.0,228.0
116.46_39.64,116.46,39.64,5.0,202.0
117.09_40.12,117.09,40.12,152.0,1529.0
116.46_39.66,116.46,39.66,142.0,550.0
116.46_39.69,116.46,39.69,121.0,327.0
116.46_39.68,116.46,39.68,322.0,1316.0
117.23_40.66,117.23,40.66,33.0,50.0
117.09_40.18,117.09,40.18,29.0,556.0
117.09_40.19,117.09,40.19,45.0,6.0
116.78_40.05,116.78,40.05,9.0,6.0
116.72_39.95,116.72,39.95,3571.0,3390.0
